year,MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
2016,4391535,162002360,07/18/2016,07/18/2016,22:15:00,07/18/2016,22:40:00,102,,,3 JOSEPH E LOWERY BLVD NW,0710,2404,,1,Eve,Mon,23,AUTO THEFT,Vine City,L,-84.417439999999999,33.75488
2016,4391536,162002375,07/18/2016,07/18/2016,21:00:00,07/18/2016,22:46:00,305,,3101,156 MOURY AVE SW,0511,2202,,1,Eve,Mon,26,BURGLARY-RESIDENCE,The Villages at Carver,Y,-84.388509999999997,33.712649999999996
2016,4391537,162002379,07/18/2016,07/18/2016,22:30:00,07/18/2016,22:50:00,411,,,3160 GREENBRIAR PKWY SW,0710,2404,,1,Eve,Mon,23,AUTO THEFT,Greenbriar,R,-84.496849999999995,33.685929999999999
2016,4391538,162002404,07/19/2016,07/18/2016,22:30:00,07/19/2016,23:00:00,307,,3-3,262 ARTHUR LANGFORD JR. PL. SW,0311,1204,,1,Unk,Tue,,ROBBERY-PEDESTRIAN,Joyland,Y,-84.397530000000003,33.714120000000001
2016,4391539,162002436,07/18/2016,07/18/2016,17:00:00,07/18/2016,21:00:00,414,,,3161 DALEVIEW WAY SW,0511,2202,,1,Eve,Mon,20,BURGLARY-RESIDENCE,Princeton Lakes,P,-84.512309999999999,33.669150000000002
2016,4391540,162008084,07/18/2016,07/16/2016,23:45:00,07/17/2016,00:05:00,703,,,9700 SPINE RD,0670,2308,,1,Morn,Sat,,LARCENY-NON VEHICLE,,,-84.435339999999997,33.64284
2016,4391541,162010012,07/19/2016,07/19/2016,00:02:00,07/19/2016,00:02:00,602,,6,1164 ALTA AVE NE,0640,2305,,3,Morn,Tue,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.349969999999999,33.760840000000002
2016,4391542,162010087,07/19/2016,07/19/2016,00:37:00,07/19/2016,00:37:00,409,,,3113 CAMPBELLTON RD SW,0311,1204,,1,Morn,Tue,23,ROBBERY-PEDESTRIAN,Southwest,R,-84.490979999999993,33.692610000000002
2016,4391543,162010106,07/19/2016,07/18/2016,23:00:00,07/19/2016,00:48:00,402,,,1117 LEE ST SW,0710,2404,,1,Morn,Mon,23,AUTO THEFT,Oakland City,S,-84.420839999999998,33.724429999999998
2016,4391544,162010278,07/19/2016,07/19/2016,02:24:00,07/19/2016,02:44:00,108,,,2053 MARTIN L KING JR DR NW,0512,2203,,1,Morn,Tue,7,BURGLARY-NONRES,,I,-84.454089999999994,33.750019999999999
2016,4391545,162010296,07/19/2016,07/19/2016,01:30:00,07/19/2016,03:00:00,109,,,2517 DONALD LEE HOLLOWELL PKWY,0640,2305,,2,Morn,Tue,3,LARCENY-FROM VEHICLE,Center Hill,J,-84.468239999999994,33.776049999999998
2016,4391546,162010342,07/19/2016,07/19/2016,03:15:00,07/19/2016,03:45:00,606,,,144 MORELAND AVE NE,0522,2205,10,1,Morn,Tue,6,BURGLARY-NONRES,Reynoldstown,N,-84.349599999999995,33.757359999999998
2016,4391547,162010343,07/19/2016,07/19/2016,03:21:00,07/19/2016,03:21:00,512,,,241 FORSYTH ST SW,0670,2308,,1,Morn,Tue,3,LARCENY-NON VEHICLE,Downtown,M,-84.397319999999993,33.748269999999998
2016,4391548,162010469,07/19/2016,07/19/2016,05:15:00,07/19/2016,05:30:00,105,,,995 LENA ST NW,0315,1207,,1,Morn,Tue,20,ROBBERY-RESIDENCE,Washington Park,K,-84.42022,33.756830000000001
2016,4391549,162010510,07/19/2016,07/19/2016,02:00:00,07/19/2016,05:50:00,307,,,1630 JONESBORO RD SE,0522,2205,,2,Morn,Tue,12,BURGLARY-NONRES,Lakewood Heights,Y,-84.379760000000005,33.70722
2016,4391550,162010537,07/19/2016,07/19/2016,06:00:00,07/19/2016,06:40:00,507,,,490 WHITEHALL ST SW,0640,2305,,1,Morn,Tue,23,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.403409999999994,33.743479999999998
2016,4391551,162010543,07/19/2016,07/18/2016,19:00:00,07/19/2016,06:46:00,312,,29,40 MOUNT ZION RD SE,0640,2305,,1,Morn,Tue,26,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.387289999999993,33.672849999999997
2016,4391552,162010583,07/19/2016,07/18/2016,17:00:00,07/19/2016,07:15:00,211,,,4 EAST DR NE,0640,2305,,1,Morn,Tue,13,LARCENY-FROM VEHICLE,Peachtree Hills,B,-84.383759999999995,33.821890000000003
2016,4391553,162010616,07/19/2016,07/19/2016,00:50:00,07/19/2016,06:00:00,310,,,2041 PRYOR RD SW,0710,2404A,,1,Morn,Tue,20,AUTO THEFT,Polar Rock,Z,-84.399119999999996,33.697800000000001
2016,4391554,162010626,07/19/2016,07/19/2016,07:30:00,07/19/2016,07:40:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Day,Tue,8,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
2016,4391555,162010649,07/19/2016,07/18/2016,23:00:00,07/19/2016,07:40:00,303,,,490 GLENN ST SW,0640,2305,,1,Morn,Tue,18,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.402619999999999,33.738050000000001
2016,4391556,162010656,07/19/2016,07/18/2016,19:00:00,07/19/2016,07:52:00,604,,,303 PARKWAY DR NE @ATLANTA MEDICAL CEN,0670,2308,,1,Morn,Tue,11,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.374049999999997,33.762860000000003
2016,4391557,162010701,07/19/2016,07/18/2016,23:00:00,07/19/2016,23:13:00,312,,,2742 VINEYARDS DR SE,0512,2203,,1,Unk,Tue,99,BURGLARY-NONRES,Rosedale Heights,Z,-84.368179999999995,33.680010000000003
2016,4391558,162010855,08/01/2016,07/19/2016,09:00:00,08/01/2016,21:05:00,210,,,1092 NORWICH CIR NE,0511,2202,,1,Unk,Unk,99,BURGLARY-RESIDENCE,Pine Hills,B,-84.352329999999995,33.833530000000003
2016,4391559,162010865,07/19/2016,07/05/2016,16:00:00,07/05/2016,16:30:00,212,,,195 OTTLEY DR NE,0670,2308,,1,Eve,Tue,6,LARCENY-NON VEHICLE,,E,-84.380309999999994,33.808680000000003
2016,4391560,162010916,07/19/2016,07/18/2016,21:30:00,07/19/2016,06:00:00,307,,100B,1770 RICHMOND CIR SE,0640,2305,,1,Morn,Tue,26,LARCENY-FROM VEHICLE,Lakewood Heights,Y,-84.374139999999997,33.706949999999999
2016,4391561,162010978,07/19/2016,07/18/2016,18:00:00,07/19/2016,09:30:00,304,,,942 HANK AARON DR SE @CAPITOL VANIRA APTS,0640,2305,,1,Morn,Tue,18,LARCENY-FROM VEHICLE,Peoplestown,V,-84.386189999999999,33.728610000000003
2016,4391562,162010986,07/19/2016,07/19/2016,10:00:00,07/19/2016,10:10:00,507,,,360 MARIETTA ST NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Downtown,M,-84.397019999999998,33.762689999999999
2016,4391563,162011020,07/19/2016,07/19/2016,09:00:00,07/19/2016,10:30:00,213,,,1544 PIEDMONT AVE NE,0640,2305,,2,Day,Tue,18,LARCENY-FROM VEHICLE,Piedmont Heights,F,-84.371009999999998,33.797890000000002
2016,4391564,162011035,07/19/2016,07/19/2016,07:00:00,07/19/2016,07:00:00,407,,,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,0690,2399,,1,Day,Tue,20,LARCENY-NON VEHICLE,Fairburn Mays,H,-84.511250000000004,33.742690000000003
2016,4391565,162011039,07/19/2016,07/19/2016,00:01:00,07/19/2016,10:30:00,210,,,3200 LENOX RD NE @LENOX FOREST APTS,0512,2203,,1,Morn,Tue,18,BURGLARY-NONRES,Pine Hills,B,-84.359849999999994,33.842790000000001
2016,4391566,162011058,07/19/2016,07/17/2016,20:00:00,07/19/2016,10:30:00,406,,,2254 BEECHER RD SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Beecher Hills,I,-84.462230000000005,33.727760000000004
2016,4391567,162011082,07/19/2016,07/19/2016,10:50:00,07/19/2016,10:53:00,203,,,1176 CHATTAHOOCHEE AVE NW,0630,2303,,1,Day,Tue,23,LARCENY-NON VEHICLE,Blandtown,D,-84.425610000000006,33.800579999999997
2016,4391568,162011114,07/19/2016,07/19/2016,01:00:00,07/19/2016,01:00:00,407,,5221,751 FAIRBURN RD SW,0710,2404,,1,Morn,Tue,20,AUTO THEFT,Fairburn Mays,H,-84.510589999999993,33.734540000000003
2016,4391569,162011129,07/19/2016,07/19/2016,10:00:00,07/19/2016,12:32:00,212,,,1960 CHESHIRE BRIDGE RD NE,0640,,,1,Day,Tue,,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.359099999999998,33.810920000000003
2016,4391570,162011154,07/19/2016,07/19/2016,10:30:00,07/19/2016,11:30:00,603,,,400 MERRITTS AVE NE @CENTRAL PARK,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.374440000000007,33.769010000000002
2016,4391571,162011162,07/19/2016,07/19/2016,13:33:00,07/19/2016,13:33:00,413,,,2489 COLORADO TRL,0311,1204,,1,Day,Tue,13,ROBBERY-PEDESTRIAN,Arlington Estates,P,-84.535870000000003,33.691740000000003
2016,4391572,162011182,07/19/2016,07/19/2016,11:35:00,07/19/2016,11:45:00,511,APT,A,20 BROAD ST SW,0630,2303,10,1,Day,Tue,8,LARCENY-NON VEHICLE,Downtown,M,-84.392080000000007,33.753120000000003
2016,4391573,162011198,07/19/2016,07/19/2016,11:45:00,07/19/2016,11:53:00,305,,,310 MCDONOUGH BLVD SE,0410,1314,,2,Day,Tue,18,AGG ASSAULT,Chosewood Park,Y,-84.378349999999998,33.717359999999999
2016,4391574,162011201,07/19/2016,07/19/2016,11:40:00,07/19/2016,11:58:00,402,,,1326 BEECHER ST SW,0640,2305,,1,Day,Tue,20,LARCENY-FROM VEHICLE,Oakland City,S,-84.431039999999996,33.733060000000002
2016,4391575,162011220,07/19/2016,07/18/2016,19:00:00,07/19/2016,08:30:00,211,,,2176 EDISON AVE NE,0710,2404,,1,Morn,Tue,13,AUTO THEFT,Peachtree Hills,B,-84.386840000000007,33.814450000000001
2016,4391576,162011274,07/19/2016,07/19/2016,12:39:00,07/19/2016,12:39:00,507,,,190 MARIETTA ST NW @CNN CENTER,0670,2308,,1,Day,Tue,,LARCENY-NON VEHICLE,Downtown,M,-84.394869999999997,33.757570000000001
2016,4391577,162011299,07/19/2016,07/18/2016,23:00:00,07/19/2016,07:00:00,312,,,173 MOUNT ZION RD SW,0710,2404,,1,Morn,Tue,20,AUTO THEFT,Glenrose Heights,Z,-84.395579999999995,33.673099999999998
2016,4391578,162011321,07/19/2016,07/19/2016,12:05:00,07/19/2016,12:30:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0640,2305,,2,Day,Tue,18,LARCENY-FROM VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
2016,4391579,162011338,07/19/2016,05/06/2016,16:00:00,05/09/2016,07:00:00,203,,,1605 MARIETTA BLVD NW,0690,2399,,1,Unk,Unk,5,LARCENY-NON VEHICLE,Hills Park,D,-84.434290000000004,33.799950000000003
2016,4391580,162011365,07/19/2016,07/16/2016,00:00:00,07/19/2016,13:19:00,609,,,213 WESLEY AVE NE,0640,2305,,1,Unk,Unk,20,LARCENY-FROM VEHICLE,Edgewood,O,-84.337230000000005,33.759450000000001
2016,4391581,162011432,07/19/2016,07/19/2016,13:45:00,07/19/2016,13:52:00,402,,,1047 SPARKS ST SW,0410,1314,,2,Day,Tue,,AGG ASSAULT,Oakland City,S,-84.421670000000006,33.727409999999999
2016,4391582,162011442,07/19/2016,07/14/2016,09:00:00,07/19/2016,09:00:00,207,,425,2001 PEACHTREE RD NE,0670,2308,,1,Unk,Unk,,LARCENY-NON VEHICLE,,E,-84.393069999999994,33.809280000000001
2016,4391583,162011466,07/19/2016,07/18/2016,22:00:00,07/19/2016,08:00:00,610,,,2262 RIDGEDALE RD NE,0640,2305,,1,Morn,Tue,13,LARCENY-FROM VEHICLE,Kirkwood,O,-84.313299999999998,33.753349999999998
2016,4391584,162011476,07/19/2016,07/19/2016,12:00:00,07/19/2016,14:00:00,207,,,1587 HOWELL MILL RD NW,0640,2305,,1,Day,Tue,,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.415750000000003,33.798349999999999
2016,4391585,162011509,07/19/2016,07/19/2016,13:40:00,07/19/2016,14:30:00,603,,,265 RENAISSANCE PKWY NE,0640,2305,,1,Day,Tue,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.378100000000003,33.768680000000003
2016,4391586,162011539,07/19/2016,07/19/2016,13:30:00,07/19/2016,14:30:00,202,,,1284 W PACES FERRY RD NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,West Paces Ferry/Northside,A,-84.428690000000003,33.848619999999997
2016,4391587,162011541,07/19/2016,07/19/2016,13:00:00,07/19/2016,14:40:00,207,,,1874 PEACHTREE RD NW,0640,2305,,1,Day,Tue,,LARCENY-FROM VEHICLE,Ardmore,E,-84.394400000000005,33.806240000000003
2016,4391588,162011550,07/19/2016,07/19/2016,14:00:00,07/19/2016,14:30:00,206,,,155 W PACES FERRY RD NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.38843,33.845880000000001
2016,4391589,162011557,07/19/2016,07/18/2016,22:30:00,07/19/2016,09:30:00,503,,,75 14TH ST NE,0670,2308,,1,Morn,Tue,,LARCENY-NON VEHICLE,Midtown,E,-84.385480000000001,33.786560000000001
2016,4391590,162011603,07/19/2016,07/19/2016,11:00:00,07/19/2016,14:20:00,605,,,800 CHEROKEE AVE SE @ZOO,0640,2305,,3,Day,Tue,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.373519999999999,33.732669999999999
2016,4391591,162011636,07/19/2016,07/19/2016,10:00:00,07/19/2016,15:36:00,408,,,1834 SANDTOWN RD SW,0511,2202,,1,Day,Tue,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.448049999999995,33.718229999999998
2016,4391592,162011637,07/19/2016,07/19/2016,12:30:00,07/19/2016,12:30:00,502,,,1345 PIEDMONT AVE NE,0640,2305,,2,Day,Tue,18,LARCENY-FROM VEHICLE,,E,-84.374290000000002,33.785780000000003
2016,4391593,162011654,07/19/2016,07/19/2016,15:43:00,07/19/2016,15:43:00,311,,B-1,2905 3RD AVE SW,0430,1315,10,1,Eve,Tue,26,AGG ASSAULT,Hammond Park,X,-84.405550000000005,33.676250000000003
2016,4391594,162011667,07/19/2016,07/19/2016,10:00:00,07/19/2016,11:15:00,203,,,1455 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.425749999999994,33.795789999999997
2016,4391595,162011673,07/19/2016,07/19/2016,08:30:00,07/19/2016,15:51:00,609,,201,37 HUTCHINSON ST NE,0511,2202,,1,Day,Tue,26,BURGLARY-RESIDENCE,Edgewood,O,-84.340609999999998,33.754539999999999
2016,4391596,162011685,07/19/2016,07/19/2016,13:00:00,07/19/2016,13:00:00,110,,,948 WESTMORELAND CIR NW,0650,2304,,1,Day,Tue,20,LARCENY-FROM VEHICLE,West Highlands,G,-84.448650000000001,33.79063
2016,4391597,162011717,07/19/2016,07/19/2016,15:50:00,07/19/2016,16:00:00,110,,,1051 SIMS AVE NW @SIMS AVE CHURCH OF C,0710,2404,,1,Eve,Tue,13,AUTO THEFT,Grove Park,J,-84.452150000000003,33.782609999999998
2016,4391598,162011745,07/19/2016,07/19/2016,15:45:00,07/19/2016,16:15:00,413,,,4485 CAMPBELLTON RD SW,0710,2404A,,1,Eve,Tue,23,AUTO THEFT,,P,-84.534959999999998,33.696350000000002
2016,4391599,162011774,07/19/2016,07/18/2016,16:00:00,07/19/2016,08:00:00,505,STE,107,620 PEACHTREE ST NE,0670,2308,,1,Unk,Tue,,LARCENY-NON VEHICLE,Midtown,E,-84.385080000000002,33.771520000000002
2016,4391600,162011787,07/19/2016,06/28/2016,12:00:00,07/19/2016,04:27:00,212,,,1752 CHESHIRE BRIDGE RD NE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Morningside/Lenox Park,F,-84.36533,33.808309999999999
2016,4391601,162011790,07/19/2016,07/19/2016,16:20:00,07/19/2016,16:30:00,603,,,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.380229999999997,33.770670000000003
2016,4391602,162011805,07/19/2016,07/18/2016,06:30:00,07/19/2016,15:30:00,210,,,3200 LENOX RD NE,0521,2204,,1,Unk,Mon,26,BURGLARY-RESIDENCE,Pine Hills,B,-84.358249999999998,33.842930000000003
2016,4391603,162011849,07/19/2016,07/19/2016,13:00:00,07/19/2016,16:29:00,306,,,940 KATHERWOOD DR,0521,2204,,1,Day,Tue,20,BURGLARY-RESIDENCE,Sylvan Hills,X,-84.418970000000002,33.710810000000002
2016,4391604,162011850,07/19/2016,07/19/2016,16:30:00,07/19/2016,17:10:00,609,,,1210 CAROLINE ST NE,0630,2303,30,1,Eve,Tue,8,LARCENY-NON VEHICLE,Edgewood,O,-84.34863,33.75938
2016,4391605,162011891,07/19/2016,07/19/2016,10:00:00,07/19/2016,16:30:00,103,,,534 WALNUT ST NW,0640,2305,,1,Day,Tue,13,LARCENY-FROM VEHICLE,English Avenue,L,-84.406400000000005,33.769280000000002
2016,4391606,162011897,07/19/2016,07/19/2016,16:55:00,07/19/2016,17:15:00,211,,,2525 PIEDMONT RD NE,0630,2303,10,1,Eve,Tue,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.366960000000006,33.82329
2016,4391607,162011927,07/19/2016,07/19/2016,16:40:00,07/19/2016,17:00:00,502,,,500 10TH ST NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,,E,-84.369219999999999,33.782229999999998
2016,4391608,162011954,07/19/2016,07/19/2016,12:00:00,07/19/2016,15:15:00,204,,,2210 DEFOOR HILLS RD NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.434340000000006,33.815190000000001
2016,4391609,162011993,07/19/2016,07/19/2016,17:30:00,07/19/2016,17:30:00,605,,,800 GLENWOOD AVE SE,0630,2303,10,1,Eve,Tue,12,LARCENY-NON VEHICLE,Grant Park,W,-84.360020000000006,33.742339999999999
2016,4391610,162011994,07/19/2016,07/19/2016,17:20:00,07/19/2016,17:20:00,507,,,360 MARIETTA ST NW,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Downtown,M,-84.397019999999998,33.762689999999999
2016,4391611,162011997,07/19/2016,07/19/2016,17:32:00,07/19/2016,17:32:00,411,,D-2,3200 STONE RD SW,0315,1207,,3,Eve,Tue,26,ROBBERY-RESIDENCE,Greenbriar,R,-84.494029999999995,33.669699999999999
2016,4391612,162012039,07/19/2016,07/19/2016,17:30:00,07/19/2016,17:48:00,404,,,1450 STOKES AVE SW,0410,1314,,1,Eve,Tue,20,AGG ASSAULT,Westview,T,-84.435389999999998,33.740659999999998
2016,4391613,162012059,07/19/2016,07/17/2016,13:00:00,07/17/2016,15:00:00,304,,,88 RICHARDSON ST SE,0690,2399,10,1,Day,Sun,20,LARCENY-NON VEHICLE,Summerhill,V,-84.384510000000006,33.740850000000002
2016,4391614,162012122,07/19/2016,07/19/2016,18:15:00,07/19/2016,18:20:00,506,,,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,Midtown,E,-84.365610000000004,33.77469
2016,4391615,162012134,07/19/2016,07/18/2016,19:30:00,07/19/2016,06:35:00,503,,,930 SPRING ST NW,0640,2305,,1,Morn,Tue,18,LARCENY-FROM VEHICLE,Midtown,E,-84.389420000000001,33.780099999999997
2016,4391616,162012141,07/19/2016,07/19/2016,07:45:00,07/19/2016,18:00:00,208,,,3365 PIEDMONT RD NE,0640,2305,,1,Day,Tue,21,LARCENY-FROM VEHICLE,North Buckhead,B,-84.372839999999997,33.846870000000003
2016,4391617,162012152,07/19/2016,07/19/2016,05:20:00,07/19/2016,06:40:00,502,,,10TH ST NE,0640,2305,,1,Morn,Tue,13,LARCENY-FROM VEHICLE,Midtown,E,-84.368690000000001,33.781739999999999
2016,4391618,162012176,07/19/2016,07/19/2016,18:35:00,07/19/2016,18:50:00,203,,,1092 HUFF RD NW,0640,2305,,3,Eve,Tue,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.424170000000004,33.789099999999998
2016,4391619,162012292,07/19/2016,07/19/2016,18:30:00,07/19/2016,19:00:00,409,,,2348 CASCADE RD SW,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Adams Park,R,-84.465220000000002,33.72146
2016,4391620,162012336,07/19/2016,07/19/2016,19:00:00,07/19/2016,19:38:00,103,,,395 ANDREW J HAIRSTON PL NW,0410,1314,,1,Eve,Tue,20,AGG ASSAULT,English Avenue,L,-84.413629999999998,33.765500000000003
2016,4391621,162012352,07/19/2016,07/19/2016,19:30:00,07/19/2016,20:00:00,208,,,3440 PEACHTREE RD NE,0630,2303,10,1,Eve,Tue,99,LARCENY-NON VEHICLE,North Buckhead,B,-84.362350000000006,33.851660000000003
2016,4391622,162012396,07/19/2016,07/19/2016,18:30:00,07/19/2016,19:40:00,511,,,35 WALL ST,0331,1205,,1,Eve,Tue,13,ROBBERY-PEDESTRIAN,Downtown,M,-84.389139999999998,33.752679999999998
2016,4391623,162012424,07/19/2016,07/19/2016,20:00:00,07/19/2016,20:05:00,506,,,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,Midtown,E,-84.365610000000004,33.77469
2016,4391624,162012430,07/28/2016,07/28/2016,19:00:00,07/28/2016,19:45:00,301,,,1443 EVERHART ST SW,0640,2305,,1,Eve,Thu,20,LARCENY-FROM VEHICLE,English Avenue,L,-84.416489999999996,33.766460000000002
2016,4391625,162012437,07/19/2016,07/19/2016,19:00:00,07/19/2016,20:00:00,414,,,3755 CARMIA DR SW,0640,2305,,2,Eve,Tue,5,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.509079999999997,33.655709999999999
2016,4391626,162012461,07/19/2016,07/19/2016,20:27:00,07/19/2016,20:30:00,203,,,2018 BOLTON RD NW,0710,2404,,1,Eve,Tue,23,AUTO THEFT,Riverside,D,-84.47645,33.810839999999999
2016,4391627,162012503,07/19/2016,07/19/2016,19:41:00,07/19/2016,19:41:00,502,,,1175 PEACHTREE ST NE @COLONY SQUARE,0430,1315,,2,Eve,Tue,99,AGG ASSAULT,Midtown,E,-84.382630000000006,33.787509999999997
2016,4391628,162012540,07/19/2016,07/18/2016,20:30:00,07/18/2016,21:00:00,606,,,54 WALTHALL ST NE,0640,2305,,1,Eve,Mon,13,LARCENY-FROM VEHICLE,Reynoldstown,N,-84.352400000000003,33.755009999999999
2016,4391629,162012545,07/20/2016,07/20/2016,17:00:00,07/20/2016,20:00:00,110,,P4,1033 HOLLYWOOD RD NW,0531,2202A,,1,Eve,Wed,20,BURGLARY-RESIDENCE,Almond Park,G,-84.458820000000003,33.783079999999998
2016,4391630,162012546,07/19/2016,07/19/2016,19:30:00,07/19/2016,21:15:00,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,0640,2305,,1,Eve,Tue,8,LARCENY-FROM VEHICLE,North Buckhead,B,-84.361159999999998,33.852519999999998
2016,4391631,162012548,07/19/2016,07/18/2016,22:00:00,07/19/2016,20:00:00,604,,315,49 BOULEVARD NE,0690,2399,,1,Unk,Tue,20,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.372020000000006,33.755650000000003
2016,4391632,162012633,07/19/2016,07/19/2016,15:30:00,07/19/2016,22:00:00,212,,,1776 CHESHIRE BRIDGE RD NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.364710000000002,33.808750000000003
2016,4391633,162012642,07/19/2016,07/19/2016,22:00:00,07/19/2016,22:17:00,111,,,71 LINKWOOD RD NW,0410,1314,,2,Eve,Tue,13,AGG ASSAULT,Westhaven,I,-84.482349999999997,33.75723
2016,4391634,162012676,07/19/2016,07/19/2016,22:40:00,07/19/2016,22:45:00,103,,,479 JOSEPH E BOONE BLVD NW,0640,2305,,1,Eve,Tue,23,LARCENY-FROM VEHICLE,English Avenue,L,-84.403490000000005,33.763800000000003
2016,4391635,162012701,07/19/2016,07/19/2016,23:10:00,07/19/2016,23:16:00,207,,,1545 NORTHSIDE DR NW,0720,2424,,1,Morn,Tue,,AUTO THEFT,Loring Heights,E,-84.407730000000001,33.79757
2016,4391636,162012725,07/20/2016,07/19/2016,22:00:00,07/20/2016,01:00:00,205,,,2145 BROOKVIEW DR NW,0420,1315K,10,3,Morn,Tue,20,AGG ASSAULT,Wildwood (NPU-C),C,-84.419259999999994,33.813949999999998
2016,4391637,162012732,07/19/2016,07/19/2016,20:30:00,07/19/2016,23:35:00,209,,31,4620 WIEUCA RD NE,0670,2308,,1,Eve,Tue,20,LARCENY-NON VEHICLE,North Buckhead,B,-84.379249999999999,33.8748
2016,4391638,162020149,07/20/2016,07/20/2016,00:00:00,07/20/2016,01:02:00,306,,,1605 MELROSE DR SW,0670,2308,,1,Morn,Wed,20,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.422129999999996,33.711060000000003
2016,4391639,162020195,07/20/2016,07/19/2016,22:30:00,07/20/2016,01:30:00,404,,3204,1537 RALPH D ABERNATHY BLVD SW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Westview,T,-84.437749999999994,33.743409999999997
2016,4391640,162020203,07/20/2016,07/20/2016,01:30:00,07/20/2016,01:36:00,402,,,590 CASCADE AVE SW,0630,2303,10,1,Morn,Wed,12,LARCENY-NON VEHICLE,West End,T,-84.432760000000002,33.738120000000002
2016,4391641,162020287,07/20/2016,07/20/2016,02:30:00,07/20/2016,02:40:00,303,,,599 WHITEHALL ST SW,0640,2305,,2,Morn,Wed,18,LARCENY-FROM VEHICLE,Pittsburgh,V,-84.407560000000004,33.74277
2016,4391642,162020489,07/20/2016,07/20/2016,04:40:00,07/20/2016,04:50:00,508,,,101 ANDREW YOUNG INTERNA BLVD NE,0690,2399,,1,Morn,Wed,14,LARCENY-NON VEHICLE,Downtown,M,-84.383889999999994,33.759569999999997
2016,4391643,162020530,07/20/2016,07/20/2016,05:50:00,07/20/2016,06:15:00,606,,,2315 GLENWOOD AVE AVE,0630,2303,10,1,Morn,Wed,23,LARCENY-NON VEHICLE,East Lake,O,-84.311490000000006,33.739840000000001
2016,4391644,162020642,07/20/2016,07/16/2016,14:00:00,07/20/2016,07:46:00,102,,714,55 MAPLE ST NW,0521,2204,,2,Unk,Unk,26,BURGLARY-RESIDENCE,Vine City,L,-84.405280000000005,33.755690000000001
2016,4391645,162020655,07/20/2016,07/20/2016,00:50:00,07/20/2016,07:33:00,604,,1323,626 DEKALB AVE SE,0511,2202,,1,Morn,Wed,26,BURGLARY-RESIDENCE,Old Fourth Ward,M,-84.366870000000006,33.752830000000003
2016,4391646,162020674,07/20/2016,07/20/2016,07:50:00,07/20/2016,08:00:00,511,,,65 ALABAMA ST,0620,2302,10,1,Day,Wed,,LARCENY-NON VEHICLE,Downtown,M,-84.389920000000004,33.752580000000002
